name,industry,ratings,reviews,salaries,interviews,jobs,benefits,photos,hq,more_locations
Minda Stoneridge Instruments,Auto Components,3.4,179.0,88700000.0,17.0,0.0,5.0,0.0,Pune,7
ACUTAAS CHEMICALS LIMITED,Pharma,3.7,179.0,100000.0,15.0,0.0,9.0,0.0,Surat,8
Qatar Petroleum,Oil & Gas,4.3,179.0,38600000.0,14.0,0.0,28.0,0.0,Doha,11
Programming.Com,IT Services & Consulting,3.5,179.0,59600000.0,19.0,101.0,1.0,110.0,Gurgaon / Gurugram,12
RegisterKaro,Internet,3.4,181.0,33600000.0,73.0,3.0,1.0,0.0,Gurgaon / Gurugram,6
Ilensys Technologies,Engineering & Construction,4.1,179.0,110000.00000000001,27.0,44.0,8.0,0.0,Hyderabad / Secunderabad,3
GVK Group,Engineering & Construction,3.8,179.0,70300000.0,12.0,0.0,14.0,1.0,Hyderabad / Secunderabad,37
Axa Parenterals,Medical Equipment,3.6,179.0,73300000.0,18.0,1.0,17.0,0.0,Roorkee,9
Mangalam Landmarks,Real Estate,4.7,179.0,12900000.0,84.0,16.0,1.0,0.0,Pune,2
Intense Technologies,IT Services & Consulting,3.6,179.0,120000.0,12.0,1.0,18.0,0.0,Hyderabad / Secunderabad,13
S kant Healthcare Ltd,Pharma,4.7,179.0,46400000.0,8.0,2.0,8.0,16.0,Vapi,8
Dr. Willmar Schwabe India,Healthcare,4.0,179.0,46600000.0,7.0,0.0,13.0,0.0,Noida,29
Essencea Infoserv,BPO,2.7,179.0,46000000.0,17.0,2.0,3.0,0.0,Hyderabad / Secunderabad,7
Overseas Health Care,Pharma,3.1,180.0,43900000.0,15.0,0.0,13.0,0.0,Phillaur,42
RT Network Solutions,IT Services & Consulting,3.3,179.0,59700000.0,13.0,4.0,11.0,0.0,Kolkata,33
cFIRST,Recruitment,3.7,179.0,64100000.0,5.0,0.0,38.0,0.0,Ahmedabad,7
Impresario Entertainment & Hospitality,Travel & Tourism,4.2,179.0,62000000.0,5.0,2.0,23.0,0.0,Mumbai,16
Ess Kay Group,Industrial Machinery,3.6,179.0,60300000.0,13.0,0.0,5.0,5.0,Greater Noida,15
DSM SOFT,IT Services & Consulting,3.0,179.0,78900000.0,11.0,0.0,13.0,0.0,Tiruchirappalli,5
Asianet Satellite Communications,Internet,4.4,179.0,53700000.0,20.0,1.0,9.0,0.0,Thiruvananthapuram,23
Allset Business Solutions,BPO,3.8,178.0,92400000.0,15.0,0.0,7.0,0.0,Chennai,11
Gates,Industrial Automation,3.8,181.0,92400000.0,12.0,8.0,21.0,0.0,Faridabad,18
Talwalkars Better Value Fitness,Fitness & Wellness,4.2,178.0,43800000.0,6.0,0.0,30.0,0.0,Mumbai,55
CR Asia,Oil & Gas,4.1,178.0,63800000.0,11.0,0.0,33.0,0.0,Jamnagar,12
Creative Group,Architecture & Interior Design,4.1,178.0,71100000.0,20.0,0.0,4.0,13.0,New Delhi,19
Gunnebo,Defence & Aerospace,3.8,178.0,76700000.0,12.0,0.0,15.0,0.0,Vadodara,13
Tata Memorial Hospital,Healthcare,4.1,178.0,61800000.0,10.0,0.0,18.0,2.0,Mumbai,10
Bharat Benz,Automobile,4.3,178.0,53700000.0,9.0,0.0,24.0,3.0,Chennai,78
U.S. Polo Assn,Retail,4.4,179.0,47800000.0,8.0,0.0,16.0,0.0,Bangalore / Bengaluru,52
Mangal Industries,Auto Components,3.8,178.0,72600000.0,9.0,0.0,11.0,0.0,Tirupati,19
Reliance Corporate IT Park,Mumbai +38 other locations,4.0,178.0,67000000.0,7.0,0.0,17.0,2.0,,0
Ansal Api,Real Estate,3.7,178.0,45200000.0,11.0,0.0,10.0,0.0,New Delhi,17
Shakti Hormann,Architecture & Interior Design,3.7,178.0,66300000.0,20.0,5.0,13.0,1.0,Hyderabad / Secunderabad,15
Zenoti,IT Services & Consulting,3.0,178.0,140000.0,50.0,65.0,20.0,0.0,Hyderabad / Secunderabad,3
Swal Corporation,Agro Chemicals,4.2,178.0,33400000.0,10.0,0.0,10.0,0.0,Pune,77
Ayoki Fabricon,Engineering & Construction,3.8,178.0,70000000.0,7.0,14.0,13.0,0.0,Pune,24
Zeon Lifesciences,Fitness & Wellness,4.1,178.0,68300000.0,40.0,11.0,13.0,2.0,Paonta Sahib,6
Gunnebo,Defence & Aerospace,3.8,178.0,76700000.0,12.0,0.0,15.0,0.0,Vadodara,13
Tata Memorial Hospital,Healthcare,4.1,178.0,61800000.0,10.0,0.0,18.0,2.0,Mumbai,10
Zenoti,IT Services & Consulting,3.0,178.0,140000.0,50.0,65.0,20.0,0.0,Hyderabad / Secunderabad,3
Ayoki Fabricon,Engineering & Construction,3.8,178.0,70000000.0,7.0,14.0,13.0,0.0,Pune,24
Swal Corporation,Agro Chemicals,4.2,178.0,33400000.0,10.0,0.0,10.0,0.0,Pune,77
Zeon Lifesciences,Fitness & Wellness,4.1,178.0,68300000.0,40.0,11.0,13.0,2.0,Paonta Sahib,6
Reliance Corporate IT Park,Mumbai +38 other locations,4.0,178.0,67000000.0,7.0,0.0,17.0,2.0,,0
Shakti Hormann,Architecture & Interior Design,3.7,178.0,66300000.0,20.0,5.0,13.0,1.0,Hyderabad / Secunderabad,15
Ansal Api,Real Estate,3.7,178.0,45200000.0,11.0,0.0,10.0,0.0,New Delhi,17
Don Bosco Tech Society,Non-Profit,4.1,178.0,32900000.0,11.0,10.0,25.0,1.0,New Delhi,51
Swelect Energy Systems,Electrical Equipment,3.9,178.0,49700000.0,14.0,1.0,8.0,0.0,Chennai,40
Sandfits Foundries,Auto Components,4.1,178.0,59400000.0,35.0,5.0,7.0,0.0,Coimbatore,3
Euronet Worldwide,Mumbai +10 other locations,3.6,178.0,130000.0,15.0,2.0,16.0,0.0,,0
Cadmaxx Solutions,IT Services & Consulting,3.5,178.0,74900000.0,18.0,0.0,6.0,0.0,Bangalore / Bengaluru,14
Monginis Foods,Food Processing,3.5,178.0,67500000.0,8.0,0.0,19.0,0.0,Mumbai,28
Corrtech International,Engineering & Construction,3.3,178.0,69900000.0,3.0,0.0,7.0,4.0,Ahmedabad,44
Qube Cinema Technologies,Media & Entertainment,3.8,178.0,77400000.0,6.0,36.0,19.0,0.0,Chennai,11
Lalitpur Power Generation,Power,4.3,178.0,59300000.0,9.0,0.0,13.0,1.0,Lalitpur,10
alliantgroup,Management Consulting,2.1,184.0,93600000.0,24.0,0.0,8.0,0.0,Hyderabad / Secunderabad,3
GoMechanic,Internet,3.3,178.0,200000.0,54.0,0.0,25.0,1.0,Gurgaon / Gurugram,23
Target Publications,Printing & Publishing,3.7,178.0,30900000.0,15.0,18.0,6.0,3.0,Mumbai,10
Jarvis Technology and Strategy Consulting,Management Consulting,3.4,178.0,77400000.0,22.0,0.0,7.0,3.0,New Delhi,36
EbixCash Financial Technologies,Pune +14 other locations,2.9,179.0,110000.00000000001,6.0,0.0,8.0,0.0,,0
Evonith Steel,Wardha +6 other locations,3.9,178.0,44600000.0,22.0,0.0,1.0,0.0,,0
Collage,Retail,4.2,178.0,43500000.0,17.0,0.0,9.0,0.0,Chennai,78
Sulphur Mills,Agro Chemicals,3.8,178.0,81400000.0,13.0,6.0,21.0,5.0,Mumbai,31
American InfoSource,IT Services & Consulting,3.4,178.0,83400000.0,16.0,21.0,15.0,0.0,Vadodara,2
GoMechanic,Internet,3.3,178.0,200000.0,54.0,0.0,25.0,1.0,Gurgaon / Gurugram,23
Sagar Hospital,Healthcare,4.2,178.0,59800000.0,6.0,6.0,15.0,0.0,Bangalore / Bengaluru,7
Ecolab Digital Center,Chemicals,3.4,177.0,150000.0,24.0,0.0,8.0,0.0,Bangalore / Bengaluru,3
MSV International,Engineering & Construction,3.7,178.0,49100000.0,14.0,14.0,10.0,0.0,Gurgaon / Gurugram,62
MSL Driveline Systems,Auto Components,4.2,178.0,62600000.0,3.0,0.0,14.0,2.0,Nashik,8
TekisHub Consulting Services,IT Services & Consulting,3.9,178.0,93700000.0,23.0,0.0,5.0,0.0,Hyderabad / Secunderabad,13
Emversity,Education & Training,4.1,177.0,17000000.0,54.0,1.0,2.0,18.0,Bangalore / Bengaluru,23
Mandovi Motors,Auto Components,3.7,177.0,54600000.0,5.0,2.0,14.0,0.0,Bangalore / Bengaluru,6
SPIE Oil & Gas Services,Oil & Gas,4.2,177.0,26600000.0,9.0,0.0,22.0,0.0,Doha,22
Matrix Cellular Services,Telecom,4.0,177.0,45100000.0,2.0,0.0,18.0,0.0,New Delhi,20
Cipla Industries,Pharma,3.9,177.0,71400000.0,12.0,0.0,30.0,1.0,Mumbai,31
Elsevier,Printing & Publishing,3.8,177.0,120000.0,23.0,83.0,13.0,31.0,Bangalore / Bengaluru,10
Jagatjit Industries,Beverage,3.6,177.0,58600000.0,6.0,1.0,14.0,6.0,New Delhi,23
Panchshil Realty,Real Estate,4.2,177.0,89000000.0,12.0,0.0,14.0,0.0,Pune,3
Macmet Engineering,Industrial Machinery,3.9,177.0,63600000.0,11.0,0.0,20.0,0.0,Kolkata,16
Nippon Konpo,Logistics,4.0,177.0,51900000.0,9.0,0.0,12.0,0.0,Gurgaon / Gurugram,16
Anytime Fitness,Fitness & Wellness,3.6,177.0,72300000.0,14.0,130.0,11.0,0.0,New Delhi,31
Jubilant Industries,Agro Chemicals,3.9,177.0,110000.00000000001,18.0,0.0,14.0,0.0,New Delhi,36
Eicher Trucks and Buses,Automobile,4.5,177.0,51500000.0,11.0,0.0,25.0,1.0,Indore,53
Inspiredge IT Solutions,IT Services & Consulting,3.9,177.0,95700000.0,12.0,12.0,25.0,0.0,Visakhapatnam,4
Institute of Language Management,Education & Training,4.1,177.0,21200000.0,16.0,0.0,27.0,0.0,Bangalore / Bengaluru,12
Kyb Motorcycle Suspension,Industrial Machinery,3.7,177.0,54400000.0,15.0,0.0,14.0,0.0,Chennai,13
Vestian Global Workplace Services,Real Estate,3.3,177.0,79700000.0,6.0,6.0,9.0,9.0,Bangalore / Bengaluru,16
Diksha Technologies,IT Services & Consulting,3.2,177.0,81100000.0,5.0,18.0,38.0,0.0,Bangalore / Bengaluru,6
MEP Infrastructure Developers,Engineering & Construction,3.7,177.0,87900000.0,11.0,16.0,18.0,0.0,Mumbai,21
Tropilite Foods,Food Processing,3.6,178.0,56500000.0,13.0,7.0,13.0,0.0,Gwalior,28
Hitek Syndicate,Banking,3.5,177.0,42600000.0,8.0,1.0,6.0,0.0,New Delhi,16
Kamdhenu,Building Material,3.7,177.0,54500000.0,10.0,5.0,16.0,0.0,Gurgaon / Gurugram,45
Zen Technologies,Defence & Aerospace,3.5,177.0,81900000.0,24.0,3.0,10.0,4.0,Hyderabad / Secunderabad,8
Swipewire Technologies,Software Product,3.7,177.0,97800000.0,21.0,0.0,4.0,1.0,Chennai,4
Hero Future Energies,Power,4.2,177.0,91100000.0,8.0,2.0,20.0,0.0,New Delhi,19
Cinda Engineering & Construction,Engineering & Construction,4.1,177.0,72800000.0,15.0,0.0,9.0,1.0,Noida,13
DesiCrew Solutions,Financial Services,3.2,177.0,67600000.0,14.0,24.0,9.0,0.0,Chennai,14
Vision IAS,Education & Training,2.3,177.0,63500000.0,8.0,0.0,3.0,0.0,New Delhi,10
Lithium Urban Technologies,Urban Transport,3.5,177.0,65800000.0,9.0,3.0,5.0,7.0,Bangalore / Bengaluru,13
UTI Asset Management Company,Financial Services,3.8,177.0,75100000.0,12.0,0.0,8.0,0.0,Mumbai,58
Cinda Engineering & Construction,Engineering & Construction,4.1,177.0,72800000.0,15.0,0.0,9.0,1.0,Noida,13
Miraj Group,Printing & Publishing,4.1,177.0,75200000.0,12.0,1.0,15.0,3.0,Udaipur,26
Cadworks India,Design,4.8,176.0,6100000.0,6.0,0.0,6.0,0.0,New Delhi,6
Auto Ignition,Auto Components,3.6,177.0,63100000.0,8.0,0.0,19.0,0.0,Faridabad,9
Wintax Solution,Recruitment,4.8,177.0,2600000.0,4.0,0.0,114.0,2.0,Surat,61
ANEWA Engineering,Engineering & Construction,3.7,177.0,94100000.0,4.0,1.0,15.0,0.0,Hyderabad / Secunderabad,1
LiquidHub,IT Services & Consulting,3.6,176.0,76100000.0,14.0,0.0,31.0,0.0,Hyderabad / Secunderabad,8
SmartSchool Education,EdTech,4.6,176.0,42500000.0,41.0,3.0,49.0,0.0,Noida,13
L&T Buildings & Factories,Engineering & Construction,3.8,176.0,15000000.0,8.0,0.0,95.0,0.0,Mumbai,27
Mitsuba,Auto Components,3.7,176.0,71300000.0,5.0,0.0,17.0,0.0,Gurgaon / Gurugram,12
Applus Velosi,Oil & Gas,3.6,176.0,40200000.0,8.0,0.0,23.0,0.0,Chennai,22
Blue Tokai Coffee Roasters,Beverage,3.9,176.0,61000000.0,10.0,7.0,15.0,1.0,New Delhi,10
AIG,Insurance,3.8,176.0,100000.0,10.0,1.0,34.0,11.0,Bangalore / Bengaluru,13
Starworth Infrastructure Construction,Engineering & Construction,3.7,176.0,73000000.0,12.0,7.0,7.0,0.0,Bangalore / Bengaluru,8
Radiant Appliances,Electronics Manufacturing,4.1,176.0,69600000.0,13.0,0.0,16.0,0.0,Hyderabad / Secunderabad,6
Architect Hafeez Contractor,Architecture & Interior Design,3.1,176.0,48300000.0,12.0,0.0,9.0,0.0,Mumbai,9
KNNX Corp,IT Services & Consulting,2.7,176.0,85600000.0,11.0,0.0,17.0,0.0,Noida,7
AMS Comtel BPMS,IT Services & Consulting,3.2,176.0,70700000.0,10.0,6.0,11.0,5.0,New Delhi,13
Starworth Infrastructure Construction,Engineering & Construction,3.7,176.0,73000000.0,12.0,7.0,7.0,0.0,Bangalore / Bengaluru,8
Radiant Appliances,Electronics Manufacturing,4.1,176.0,69600000.0,13.0,0.0,16.0,0.0,Hyderabad / Secunderabad,6
AIG,Insurance,3.8,176.0,100000.0,10.0,1.0,34.0,11.0,Bangalore / Bengaluru,13
Aster MIMS,Healthcare,4.4,176.0,75300000.0,10.0,0.0,14.0,0.0,Kozhikode,19
Pegasus InfoCorp,IT Services & Consulting,2.8,176.0,110000.00000000001,19.0,0.0,16.0,0.0,Mumbai,10
Vardhman Special Steels,Iron & Steel,4.0,176.0,65200000.0,12.0,5.0,8.0,0.0,Ludhiana,4
Eros Group,Real Estate,4.0,176.0,71000000.0,16.0,7.0,19.0,19.0,New Delhi,13
Relyon Softech,Software Product,3.9,176.0,89700000.0,19.0,2.0,20.0,0.0,Bangalore / Bengaluru,15
Ashish Life Science,Pharma,3.7,176.0,56100000.0,15.0,10.0,53.0,2.0,Mumbai,10
Naresh i Technologies,IT Services & Consulting,3.9,176.0,64400000.0,14.0,2.0,6.0,0.0,Hyderabad / Secunderabad,10
Jaslok Hospital and Research Centre,Healthcare,4.0,176.0,72400000.0,9.0,7.0,18.0,0.0,Mumbai,10
General Industrial Controls,Industrial Automation,3.6,176.0,110000.00000000001,10.0,11.0,6.0,5.0,Pune,14
Apis India Limited,Food Processing,3.7,176.0,69600000.0,10.0,0.0,11.0,0.0,New Delhi,43
Aster Cmi Hospital,Healthcare,3.8,176.0,62400000.0,11.0,0.0,18.0,0.0,Bangalore / Bengaluru,7
Swaraj Engines,Automobile,3.7,176.0,54600000.0,10.0,0.0,14.0,0.0,Mohali,10
Techugo,Software Product,3.7,176.0,46400000.0,15.0,11.0,6.0,2.0,Noida,7
Dr B Lal Clinical Laboratory,Healthcare,4.1,176.0,40100000.0,10.0,4.0,20.0,8.0,Jaipur,13
DESIGNCO,Import & Export,4.0,176.0,72200000.0,14.0,19.0,13.0,0.0,Moradabad,7
SYNCHRONIZED SUPPLY SYSTEMS,Logistics,4.0,176.0,61700000.0,10.0,1.0,19.0,10.0,Gurgaon / Gurugram,19
Dr B Lal Clinical Laboratory,Healthcare,4.1,176.0,40100000.0,10.0,4.0,20.0,8.0,Jaipur,13
Hyderabad Metro Rail,Railways,4.0,176.0,51400000.0,11.0,0.0,22.0,0.0,Hyderabad / Secunderabad,5
Healthplix Technologies,Fitness & Wellness,3.0,176.0,110000.00000000001,28.0,14.0,15.0,0.0,Bangalore / Bengaluru,28
SYNCHRONIZED SUPPLY SYSTEMS,Logistics,4.0,176.0,61700000.0,10.0,1.0,19.0,10.0,Gurgaon / Gurugram,19
Crescon Projects & Services,Engineering & Construction,3.7,176.0,67100000.0,14.0,6.0,9.0,0.0,Chennai,21
Geno Pharmaceuticals,Pharma,2.9,175.0,45000000.0,16.0,0.0,13.0,0.0,Mumbai,41
CTR Manufacturing Industries,Industrial Machinery,3.7,175.0,81900000.0,13.0,56.0,9.0,1.0,Pune,10
KDK Software,Software Product,2.9,175.0,39200000.0,19.0,14.0,22.0,2.0,Jaipur,13
Polyplastics,Petrochemicals,3.8,175.0,80900000.0,4.0,0.0,9.0,0.0,Ahmedabad,23
Bureau of Indian Standards,Government,3.9,175.0,88700000.0,20.0,0.0,4.0,0.0,New Delhi,28
Som Projects (S.P.L),Engineering & Construction,3.8,175.0,60700000.0,16.0,2.0,9.0,5.0,New Delhi,25
Ultra Engineers,Industrial Machinery,4.1,175.0,86600000.0,12.0,0.0,19.0,0.0,Pune,8
Compuage Infocom,Hardware & Networking,4.1,175.0,84700000.0,9.0,8.0,19.0,0.0,Mumbai,41
Aptonline,IT Services & Consulting,3.3,175.0,110000.00000000001,5.0,0.0,17.0,0.0,Hyderabad / Secunderabad,6
Bajaj Steel Industries,Industrial Machinery,3.3,175.0,100000.0,13.0,1.0,11.0,0.0,Nagpur,8
Goibibo,Internet,4.4,175.0,81800000.0,6.0,18.0,20.0,0.0,Bangalore / Bengaluru,19
Ravi Foods,Food Processing,3.8,175.0,58800000.0,9.0,0.0,18.0,0.0,Hyderabad / Secunderabad,33
VASANTHA TOOL CRAFTS,Industrial Machinery,3.9,175.0,58000000.0,12.0,0.0,20.0,0.0,Hyderabad / Secunderabad,1
Mansukh Securities & Finance,Financial Services,3.3,175.0,78000000.0,23.0,4.0,6.0,0.0,Ahmedabad,11
National Aerospace Laboratories,Defence & Aerospace,4.3,175.0,79000000.0,14.0,0.0,27.0,0.0,Bangalore / Bengaluru,2
Indian Council of Medical Research,Healthcare,4.3,175.0,64600000.0,6.0,0.0,5.0,0.0,New Delhi,40
Market Xcel Data Matrix,Analytics & KPO,2.7,175.0,61000000.0,12.0,1.0,9.0,2.0,New Delhi,27
Leena Powertech Engineers,Engineering & Construction,3.6,175.0,53200000.0,9.0,2.0,6.0,1.0,Mumbai,12
OneAdvanced,IT Services & Consulting,3.0,175.0,100000.0,19.0,17.0,1.0,10.0,Bangalore / Bengaluru,6
Gainwell Technologies,IT Services & Consulting,4.0,175.0,150000.0,29.0,37.0,10.0,7.0,Bangalore / Bengaluru,10
Crif Solutions,FinTech,3.3,175.0,120000.0,23.0,0.0,16.0,0.0,Pune,2
Presidency University,Education & Training,2.6,175.0,72200000.0,12.0,5.0,15.0,0.0,Bangalore / Bengaluru,7
Wellspring Healthcare,Healthcare,2.9,175.0,48500000.0,7.0,0.0,18.0,4.0,Mumbai,27
MaxVal Group,IT Services & Consulting,3.3,175.0,99000000.0,22.0,10.0,9.0,12.0,Coimbatore,8
Republic TV,Media & Entertainment,2.9,175.0,77500000.0,19.0,2.0,6.0,0.0,Noida,8
Infibeam Avenues,IT Services & Consulting,3.4,175.0,130000.0,12.0,10.0,4.0,0.0,Mumbai,11
Hindustan Platinum,Metals & Mining,3.6,175.0,110000.00000000001,20.0,10.0,16.0,0.0,Mumbai,4
Divgi Torqtransfer Systems,Auto Components,3.2,175.0,79500000.0,10.0,0.0,12.0,2.0,Pune,7
Archean Chemical Industries,Chemicals,3.9,175.0,77100000.0,12.0,0.0,14.0,0.0,Bhuj,18
Accurate Global Alliances,Recruitment,4.7,175.0,5900000.0,10.0,0.0,2.0,0.0,Noida,6
Groupe Seb,Consumer Electronics & Appliances,3.4,175.0,72700000.0,11.0,0.0,15.0,0.0,New Delhi,35
BGD Tech PVT LTD,IT Services & Consulting,4.3,175.0,19300000.0,59.0,0.0,3.0,1.0,Bangalore / Bengaluru,2
Poonawalla Finance,NBFC,3.7,173.0,97100000.0,6.0,0.0,9.0,0.0,Pune,82
S.M. Consultants,Management Consulting,3.5,174.0,60200000.0,18.0,0.0,13.0,0.0,Bhubaneswar,23
Sowparnika,Real Estate,3.8,174.0,79100000.0,6.0,12.0,13.0,0.0,Bangalore / Bengaluru,11
Edunet Foundation,Non-Profit,4.1,174.0,33700000.0,18.0,0.0,2.0,0.0,Bangalore / Bengaluru,43
RattanIndia Power,Power,3.1,174.0,72800000.0,8.0,10.0,17.0,0.0,Amravati,9
Maccaferri,Real Estate,3.7,174.0,65300000.0,11.0,0.0,23.0,0.0,Gurgaon / Gurugram,31
Indian School of Business,Analytics & KPO,3.2,174.0,99000000.0,11.0,10.0,13.0,0.0,Hyderabad / Secunderabad,9
Brandix India Apparel City,Fashion & Textile,3.9,174.0,55800000.0,9.0,3.0,23.0,4.0,Visakhapatnam,4
Translumina Therapeutics,Healthcare,3.6,174.0,55700000.0,10.0,10.0,55.0,9.0,New Delhi,16
Bentley Systems,Software Product,4.2,174.0,140000.0,21.0,2.0,26.0,14.0,Pune,7
ABT Maruti,Automobile,3.9,174.0,73800000.0,3.0,3.0,11.0,9.0,Chennai,19
OASYS Tech Solutions,IT Services & Consulting,3.8,174.0,52400000.0,12.0,0.0,5.0,8.0,Bhubaneswar,16
Escorts Construction Equipment,Industrial Machinery,4.0,174.0,68700000.0,8.0,0.0,28.0,1.0,Faridabad,25
Wibmo,FinTech,3.1,174.0,110000.00000000001,7.0,0.0,10.0,0.0,Bangalore / Bengaluru,4
S V S Projects India,Engineering & Construction,3.2,174.0,55700000.0,11.0,0.0,13.0,0.0,Hyderabad / Secunderabad,9
Corient Business Solutions,Accounting & Auditing,3.1,174.0,78600000.0,26.0,8.0,3.0,0.0,Mumbai,8
Arvind Smartspaces Limited,Real Estate,3.6,174.0,62600000.0,15.0,0.0,11.0,0.0,Ahmedabad,6
Gujarat Guardian Ltd.,Building Material,3.6,172.0,71700000.0,14.0,0.0,24.0,1.0,Ankleshwar,18
Shankar Packagings,Packaging,2.6,174.0,82200000.0,10.0,2.0,11.0,0.0,Vadodara,6
iNeuron.ai,Bangalore / Bengaluru +6 other locations,4.1,168.0,77200000.0,17.0,0.0,27.0,0.0,,0
Holy Family Hospital,Healthcare,3.6,175.0,63500000.0,7.0,20.0,10.0,0.0,New Delhi,12
Ghv India,Engineering & Construction,4.2,174.0,66800000.0,7.0,0.0,13.0,0.0,Mumbai,31
Opporture,Content Development,4.8,174.0,6100000.0,2.0,0.0,0.0,0.0,Hyderabad / Secunderabad,1
Globe Capital Market,Investment Banking / Venture Capital / Private Equity,3.5,174.0,64100000.0,7.0,49.0,3.0,2.0,New Delhi,32
Harbinger Systems,Software Product,3.5,174.0,120000.0,6.0,9.0,14.0,5.0,Pune,2
Denso Ten Minda India,Auto Components,4.1,174.0,72100000.0,15.0,0.0,11.0,0.0,Bawal,10
Fichtner Consulting Engineers,Engineering & Construction,3.7,174.0,70300000.0,18.0,12.0,8.0,0.0,Chennai,25
Appiness Interactive,IT Services & Consulting,4.5,173.0,56500000.0,10.0,8.0,2.0,0.0,Bangalore / Bengaluru,4
Goel Ganga Group,Real Estate,3.4,173.0,64300000.0,12.0,5.0,27.0,0.0,Pune,4
Miles Education - CPA & CMA Review (Hyderabad),Education & Training,3.9,173.0,23400000.0,29.0,0.0,173.0,1.0,Bangalore / Bengaluru,12
Donear Industries,Fashion & Textile,3.2,173.0,80300000.0,8.0,0.0,7.0,0.0,Mumbai,19
Lakme Salon,Beauty & Personal Care,3.9,174.0,44800000.0,12.0,0.0,14.0,0.0,Bangalore / Bengaluru,47
Automation Anywhere,Industrial Automation,3.7,173.0,160000.0,18.0,19.0,16.0,0.0,Bangalore / Bengaluru,13
Vilcart,Internet,3.7,173.0,39200000.0,13.0,0.0,3.0,2.0,Bangalore / Bengaluru,47
Informatica,Software Product,3.8,173.0,210000.0,30.0,0.0,4.0,7.0,Bangalore / Bengaluru,10
Natural Remedies,Pharma,3.9,173.0,72500000.0,15.0,0.0,13.0,0.0,Bangalore / Bengaluru,20
Lawrence & Mayo,Retail,4.0,173.0,47100000.0,14.0,0.0,22.0,0.0,Hyderabad / Secunderabad,29
SEForge,Engineering & Construction,3.4,173.0,85500000.0,7.0,0.0,14.0,0.0,Coimbatore,6
Lal Baba Seamless Tubes,Industrial Machinery,3.1,173.0,78400000.0,10.0,0.0,14.0,0.0,Haldia,6
Dr ITM,BPO,3.3,173.0,45100000.0,12.0,0.0,10.0,1.0,Jaipur,15
Arwade Infrastructure,Engineering & Construction,4.0,173.0,52900000.0,10.0,0.0,12.0,0.0,Pune,11
Deccan Cements,Building Material,4.1,173.0,65900000.0,11.0,0.0,10.0,0.0,Hyderabad / Secunderabad,15
Xrbia Developers,Real Estate,2.8,173.0,86100000.0,8.0,0.0,11.0,0.0,Pune,7
Anand Rathi Wealth Management,Financial Services,3.2,173.0,120000.0,25.0,0.0,8.0,1.0,Mumbai,23
Caparo Group,Oil & Gas,3.9,173.0,73200000.0,8.0,1.0,13.0,2.0,Chennai,29
Blue Rose Technologies,IT Services & Consulting,4.1,173.0,100000.0,18.0,2.0,12.0,2.0,Bangalore / Bengaluru,12
Epimoney,Financial Services,3.2,172.0,78600000.0,16.0,8.0,1.0,0.0,Mumbai,16
Finecure Pharmaceuticals,Pharma,3.8,173.0,75600000.0,14.0,0.0,15.0,0.0,Ahmedabad,15
Informatica,Software Product,3.8,173.0,210000.0,30.0,0.0,4.0,7.0,Bangalore / Bengaluru,10
Radix Electrosystems,Electronics Manufacturing,3.4,174.0,76900000.0,16.0,3.0,8.0,0.0,Mumbai,14
Keihin India Manufacturing,Auto Components,4.4,173.0,62100000.0,5.0,0.0,31.0,0.0,Neemrana,9
SBL Knowledge Services,IT Services & Consulting,2.9,173.0,91300000.0,15.0,0.0,9.0,0.0,Madurai,15
Gopalan Enterprises,Real Estate,4.1,173.0,69500000.0,17.0,3.0,10.0,0.0,Bangalore / Bengaluru,6
Birdeye,Marketing & Advertising,3.3,173.0,100000.0,29.0,26.0,8.0,0.0,Gurgaon / Gurugram,4
Garden Reach Shipbuilders & Engineers,Ports & Shipping,4.2,173.0,46900000.0,7.0,0.0,17.0,0.0,Kolkata,6
Allahabad Bank,Banking,4.1,172.0,32000000.0,2.0,0.0,22.0,2.0,Kolkata,54
Automotive Stampings and Assemblies,Auto Components,3.8,172.0,63400000.0,5.0,0.0,12.0,0.0,Pune,10
Sharda Hospital,Healthcare,3.8,172.0,67400000.0,11.0,0.0,10.0,0.0,Greater Noida,7
Ginger Webs,IT Services & Consulting,2.7,172.0,97700000.0,18.0,3.0,8.0,0.0,Noida,7
Claris Lifesciences Ahmedabad,Healthcare,3.3,172.0,38000000.0,1.0,0.0,28.0,0.0,Ahmedabad,16
Qicpic,Internet,2.3,172.0,8900000.0,21.0,0.0,3.0,1.0,Bangalore / Bengaluru,58
Mayoor School,Education & Training,4.3,172.0,13700000.0,1.0,0.0,130.0,0.0,Noida,9
Tech2Globe,IT Services & Consulting,3.9,172.0,28800000.0,20.0,11.0,14.0,0.0,New Delhi,1
ShopX,Internet,4.4,172.0,74400000.0,1.0,0.0,23.0,0.0,Bangalore / Bengaluru,30
Vertex,Pharma,3.9,173.0,50100000.0,6.0,0.0,29.0,0.0,Hyderabad / Secunderabad,22
Cubastion Consulting,IT Services & Consulting,2.9,172.0,110000.00000000001,22.0,18.0,13.0,40.0,Gurgaon / Gurugram,5
Pratibha Syntex,Fashion & Textile,4.0,172.0,58800000.0,6.0,3.0,19.0,0.0,Indore,12
Mafatlal Industries,Mumbai +21 other locations,3.7,172.0,60700000.0,6.0,9.0,10.0,0.0,,0
Carrefour,Retail,3.5,172.0,51000000.0,9.0,0.0,33.0,0.0,Gurgaon / Gurugram,26
